"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat","Q24.f2","Q24.f6","judge1","judge2"
"419","USC00243118",2014-04-28,508339,"0600",2014-04-28,"1800","KENTUCKY",21,"Heavy Rain",145,"MCCRACKEN","PAH","",NA,"",36.9891,-88.7213,36.97,-88.55,0,3,"USD","FT BELKNAP 2 SW",48.4628,-108.7792,6.03202036419477,"KPAH","PADUCAH",37.07,-88.77,"KY",9.99171745182439,0,"  2","  4",-2,-4
"420","USC00243118",2014-05-29,509508,"1615",2014-05-29,"1615","ARKANSAS",5,"Heavy Rain",119,"PULASKI","LZK","",NA,"",34.8148,-92.3677,34.8148,-92.3677,25,3,"USD","FT BELKNAP 2 SW",48.4628,-108.7792,0.316884662862912,"KLIT","LITTLE ROCK",34.73,-92.23,"AR",15.7370189577324,2,"  4","  1",-2,1
"421","USC00243727",2014-06-19,517283,"1200",2014-06-19,"1200","MINNESOTA",27,"Heavy Rain",143,"SIBLEY","MPX","",NA,"",44.55,-94.22,44.55,-94.22,0,3,"USD","GRASS RANGE",47.0256,-108.8036,0.560202924649568,"KGYL","GLENCOE",44.76,-94.08,"MN",25.8726159397201,1,"  1","  0",0,1
"422","USC00243727",2014-06-26,515130,"1200",2014-06-27,"1200","IOWA",19,"Heavy Rain",123,"MAHASKA","DMX","",NA,"",41.29,-92.64,41.29,-92.64,0,3,"USD","GRASS RANGE",47.0256,-108.8036,13.38602985147,"KOTM","OTTUMWA",41.1,-92.45,"IA",26.4697713988854,3,"  0","  1",3,2
"423","USC00243727",2014-06-26,515130,"1200",2014-06-27,"1200","IOWA",19,"Heavy Rain",123,"MAHASKA","DMX","",NA,"",41.29,-92.64,41.29,-92.64,0,3,"USD","GRASS RANGE",47.0256,-108.8036,13.38602985147,"KOTM","OTTUMWA",41.1,-92.45,"IA",26.4697713988854,3,"  0","  1",3,2
"424","USC00243727",2014-06-26,514581,"1600",2014-06-26,"1700","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.61,-93.86,41.61,-93.86,0,3,"USD","GRASS RANGE",47.0256,-108.8036,13.38602985147,"KDSM","DES MOINES",41.53,-93.65,"IA",19.6262635412841,3,"  0","  1",3,2
"425","USC00243727",2014-06-26,514581,"1600",2014-06-26,"1700","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.61,-93.86,41.61,-93.86,0,3,"USD","GRASS RANGE",47.0256,-108.8036,13.38602985147,"KDSM","DES MOINES",41.53,-93.65,"IA",19.6262635412841,3,"  0","  1",3,2
"426","USC00243934",2014-04-04,499246,"0928",2014-04-04,"0928","INDIANA",18,"Heavy Rain",43,"FLOYD","LMK","",NA,"",38.3,-85.83,38.3,-85.83,0,3,"USD","HARLEM 20S",48.2383,-108.6783,7.52300304448428,"KSDF","LOUISVILLE",38.18,-85.73,"KY",15.9652940493291,0,"  5","  3",-5,-3
"427","USC00243934",2014-04-04,499246,"0928",2014-04-04,"0928","INDIANA",18,"Heavy Rain",43,"FLOYD","LMK","",NA,"",38.3,-85.83,38.3,-85.83,0,3,"USD","HARLEM 20S",48.2383,-108.6783,7.52300304448428,"KSDF","LOUISVILLE",38.18,-85.73,"KY",15.9652940493291,0,"  5","  3",-5,-3
"428","USC00243934",2014-04-04,499245,"0856",2014-04-04,"0856","INDIANA",18,"Heavy Rain",19,"CLARK","LMK","",NA,"",38.39,-85.76,38.39,-85.76,0,3,"USD","HARLEM 20S",48.2383,-108.6783,7.52300304448428,"KLOU","BOWMAN FIELD ARPT",38.23,-85.67,"KY",19.4688827682352,0,"  5","  3",-5,-3
"429","USC00243934",2014-04-04,499245,"0856",2014-04-04,"0856","INDIANA",18,"Heavy Rain",19,"CLARK","LMK","",NA,"",38.39,-85.76,38.39,-85.76,0,3,"USD","HARLEM 20S",48.2383,-108.6783,7.52300304448428,"KLOU","BOWMAN FIELD ARPT",38.23,-85.67,"KY",19.4688827682352,0,"  5","  3",-5,-3
"430","USC00244028",2014-06-01,510865,"1400",2014-06-01,"1400","MINNESOTA",27,"Heavy Rain",43,"FARIBAULT","MPX","",NA,"",43.77,-94.17,43.77,-94.17,0,3,"USD","HEART BUTTE 1 NW",48.3008,-112.8481,1.34209889934117,"KFRM","FAIRMONT",43.65,-94.42,"MN",24.1480244639797,2,"  3","  2",-1,0
"431","USC00244028",2014-06-03,520182,"0130",2014-06-04,"1200","NEBRASKA",31,"Heavy Rain",125,"NANCE","GID","",NA,"",41.47,-98.07,41.47,-98.07,0,3,"USD","HEART BUTTE 1 NW",48.3008,-112.8481,0.166328930829584,"KBVN","ALBION MUNI ARPT",41.73,-98.06,"NE",28.9550362317201,0,"  3","  4",-3,-4
"432","USC00244028",2014-06-07,510918,"2037",2014-06-07,"2037","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.59,-92.7,40.59,-92.7,0,3,"USD","HEART BUTTE 1 NW",48.3008,-112.8481,1.34209889934117,"KIRK","KIRKSVILLE",40.1,-92.54,"MO",56.2103293661269,0,"  1","  1",-1,-1
"433","USC00244193",2014-06-26,514584,"1900",2014-06-26,"1900","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.68,-93.98,41.68,-93.98,0,3,"USD","HOBSON",46.9997,-109.8703,0.0403778763913289,"KDSM","DES MOINES",41.53,-93.65,"IA",32.1456051025201,2,"  0","  1",2,1
"434","USC00244193",2014-06-26,514584,"1900",2014-06-26,"1900","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.68,-93.98,41.68,-93.98,0,3,"USD","HOBSON",46.9997,-109.8703,0.0403778763913289,"KDSM","DES MOINES",41.53,-93.65,"IA",32.1456051025201,2,"  0","  1",2,1
"435","USC00244193",2014-06-26,515129,"1100",2014-06-27,"1100","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.25,-94.77,41.25,-94.77,0,3,"USD","HOBSON",46.9997,-109.8703,0.0403778763913289,"KAIO","ATLANTIC",41.4,-95.05,"IA",28.7529301382169,2,"  1","  1",1,1
"436","USC00244193",2014-06-26,515129,"1100",2014-06-27,"1100","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.25,-94.77,41.25,-94.77,0,3,"USD","HOBSON",46.9997,-109.8703,0.0403778763913289,"KAIO","ATLANTIC",41.4,-95.05,"IA",28.7529301382169,2,"  1","  1",1,1
"437","USC00244193",2014-09-29,538342,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",45,"DAWES","CYS","",NA,"",42.68,-103.2819,42.68,-103.2819,0,3,"USD","HOBSON",46.9997,-109.8703,11.2564963154363,"KCDR","CHADRON",42.83,-103.08,"NE",23.4768930222661,1,"  0","  0",1,1
"438","USC00244558",2014-07-29,525570,"0700",2014-07-29,"1100","NEW MEXICO",35,"Heavy Rain",19,"GUADALUPE","ABQ","",NA,"",34.94,-104.68,34.94,-104.68,0,3,"USD","KALISPELL GLACIER AP",48.3042,-114.2636,2.02439459593239,"KCQC","CLINES CORNERS",35,-105.55,"NM",79.642583552698,0,"  2","  3",-2,-3
"439","USC00244978",2014-04-23,510373,"1300",2014-04-24,"1300","NEBRASKA",31,"Heavy Rain",81,"HAMILTON","GID","",NA,"",40.87,-97.85,40.87,-97.85,0,3,"USD","LEWISTOWN 11 SSE",46.9056,-109.4114,15.0946800681438,"KAUH","AURORA",40.9,-97.98,"NE",11.4391764701791,0,"  0","  0",0,0
"440","USC00244979",2014-06-01,510864,"1300",2014-06-01,"1300","MINNESOTA",27,"Heavy Rain",37,"DAKOTA","MPX","",NA,"",44.75,-93.2,44.75,-93.2,0,3,"USD","LEWISTOWN 11ESE",47.0069,-109.2231,1.25516977543512,"KSGS","S. ST. PAUL_MUNI",44.85,-93.15,"MN",11.8117928530405,1,"  2","  2",-1,-1
"441","USC00245153",2014-06-01,510867,"1400",2014-06-01,"1400","MINNESOTA",27,"Heavy Rain",127,"REDWOOD","MPX","",NA,"",44.58,-95.14,44.58,-95.14,0,3,"USD","LOMA",47.9364,-110.5025,0.904790366238627,"KRWF","REDWOOD FALLS",44.55,-95.08,"MN",5.81353244416215,0,"  4","  3",-4,-3
"442","USC00245712",2014-06-29,516305,"0135",2014-06-29,"0220","IOWA",19,"Heavy Rain",171,"TAMA","DMX","",NA,"",42.26,-92.69,42.26,-92.69,0,3,"USD","MILLEGAN 14 SE",46.8747,-111.1642,0.670242788821302,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",25.2733921923574,0,"  2","  3",-2,-3
"443","USC00245761",2014-04-04,499331,"0852",2014-04-04,"0852","KENTUCKY",21,"Heavy Rain",185,"OLDHAM","LMK","",NA,"",38.4,-85.38,38.4,-85.38,0,3,"USD","MOCCASIN EXP STN",47.0572,-109.9511,9.52103079730278,"KLOU","BOWMAN FIELD ARPT",38.23,-85.67,"KY",31.618150919308,0,"  5","  3",-5,-3
"444","USC00245761",2014-06-01,510871,"1400",2014-06-01,"1400","MINNESOTA",27,"Heavy Rain",163,"WASHINGTON","MPX","",NA,"",44.82,-92.93,44.82,-92.93,0,3,"USD","MOCCASIN EXP STN",47.0572,-109.9511,9.52103079730278,"KSTP","ST. PAUL",44.93,-93.07,"MN",16.4898497621426,0,"  2","  2",-2,-2
"445","USC00247292",2014-06-03,520171,"0130",2014-06-04,"1200","NEBRASKA",31,"Heavy Rain",143,"POLK","GID","",NA,"",41.28,-97.55,41.28,-97.55,0,3,"USD","ST MARY",48.7386,-113.4294,0.161771305397416,"KOLU","COLUMBUS",41.45,-97.35,"NE",25.2454443295456,2,"  4","  4",-2,-2
"446","USC00247540",2014-06-30,516310,"0900",2014-06-30,"1200","IOWA",19,"Heavy Rain",161,"SAC","DMX","",NA,"",42.42,-95,42.42,-95,0,3,"USD","SHONKIN 7 S",47.5314,-110.5764,0.311907484692994,"KSLB","STORM_LAKE",42.6,-95.23,"IA",27.5267623305519,2,"  3","  4",-1,-2
"447","USC00247864",2014-09-29,538321,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",31,"PLATTE","CYS","",NA,"",42.61,-104.71,42.61,-104.71,0,3,"USD","STANFORD",47.155,-110.2239,12.7908238357391,"KDGW","CONVERSE CO. ARPT",42.78,-105.37,"WY",57.2190202856182,1,"  0","  0",1,1
"448","USC00248415",2014-04-12,500530,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.16,-93.3,42.16,-93.3,0,3,"USD","TURNER 11N",48.9992,-108.3894,0.0991414446508761,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",31.8592324712293,0,"  0","  0",0,0
"449","USC00248809",2014-08-09,539606,"1300",2014-08-10,"1300","KANSAS",20,"Heavy Rain",89,"JEWELL","GID","",NA,"",39.67,-98.35,39.67,-98.35,0,3,"USD","W GLACIER",48.5003,-113.9847,1.10240639743371,"KCNK","CONCORDIA",39.55,-97.65,"KS",61.5006304079829,0,"  2","  4",-2,-4
"450","USC00248930",2014-06-01,510863,"1200",2014-06-01,"1200","MINNESOTA",27,"Heavy Rain",19,"CARVER","MPX","",NA,"",44.87,-93.66,44.87,-93.66,0,3,"USD","WHITE SULPHUR SPRINGS #2",46.5436,-110.9,0.400301735920924,"KFCM","MINNEAPOLIS",44.83,-93.45,"MN",17.1610601745131,2,"  3","  2",-1,0
"451","USC00250245",2014-06-13,511960,"1800",2014-06-13,"2300","WEST VIRGINIA",54,"Heavy Rain",39,"KANAWHA","RLX","",NA,"",38.3562,-81.6569,38.3629,-81.569,5,3,"USD","ANSELMO 2 SE",41.5975,-99.8258,1.21305386685926,"KCRW","CHARLESTON",38.37,-81.6,"WV",5.19866807072578,0,"  2","  1",-2,-1
"452","USC00250734",2014-09-05,533136,"1840",2014-09-05,"1910","LOUISIANA",22,"Heavy Rain",109,"TERREBONNE","LIX","",NA,"",29.5589,-90.7808,29.5589,-90.7808,0,3,"USD","BELGRADE",41.4636,-98.0739,0.782330106897119,"KHUM","HOUMA",29.57,-90.67,"LA",10.799225758757,2,"  0","  0",2,2
"453","USC00251065",2014-12-02,549479,"1450",2014-12-02,"0250","CALIFORNIA",6,"Heavy Rain",107,"TULARE","HNX","",NA,"",36.6,-118.73,36.6,-118.73,0,3,"USD","BRADSHAW",40.8836,-97.7492,1.66304367933671,"KVIS","VISALIA",36.32,-119.4,"CA",67.6003379614684,0,"  0","  4",0,-4
"454","USC00252680",2014-06-19,514089,"2103",2014-06-19,"2118","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",41.87,-94.11,41.87,-94.11,0,3,"USD","ELSMERE 9 ENE",42.1717,-100.0106,4.32860476726402,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",29.4060206116439,3,"  0","  0",3,3
"455","USC00253461",2014-06-01,524432,"2110",2014-06-01,"2140","INDIANA",18,"Heavy Rain",147,"SPENCER","PAH","",NA,"",37.88,-87.05,37.88,-87.05,0,3,"USD","GRESHAM 3W",41.0311,-97.4703,1.07228725100711,"KOWB","OWENSBORO",37.74,-87.17,"KY",18.8219233956904,0,"  0","  0",0,0
"456","USC00254335",2014-03-26,509456,"0615",2014-03-26,"0615","CALIFORNIA",6,"Heavy Rain",31,"KINGS","HNX","",NA,"",36.38,-119.65,36.38,-119.65,0,3,"USD","KEARNEY 4 NE",40.7258,-99.0133,0.54353709281936,"KHJO","HANFORD",36.32,-119.62,"CA",7.20041671798655,0,"  0","  0",0,0
"457","USC00254440",2014-04-12,500511,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",69,"FRANKLIN","DMX","",NA,"",42.74,-93.2,42.74,-93.2,0,3,"USD","KIMBALL 2NE",41.2453,-103.6344,14.5466296899267,"KCAV","CLARION",42.75,-93.77,"IA",46.6112770801794,0,"  0","  0",0,0
"458","USC00254865",2014-08-27,540433,"2100",2014-08-27,"0500","KANSAS",20,"Heavy Rain",163,"ROOKS","GID","",NA,"",39.52,-99.27,39.44,-99.44,15,3,"USD","LISCO",41.4983,-102.6222,11.0350130900947,"KHLC","HILL CITY",39.38,-99.83,"KS",50.5967060736126,0,"  3","  0",-3,0
"459","USC00256375",2014-03-22,500327,"1647",2014-03-22,"2233","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9437,-156.6678,20.7536,-155.9901,0,3,"USD","OSCEOLA",41.1844,-97.5514,0.503090564960871,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",9.35834166349248,0,"  2","  2",-2,-2
"460","USC00256375",2014-08-17,528329,"0112",2014-08-17,"0112","MINNESOTA",27,"Heavy Rain",37,"DAKOTA","MPX","",NA,"",44.61,-93,44.61,-93,0,3,"USD","OSCEOLA",41.1844,-97.5514,0.503090564960871,"KSYN","STANTON AIRFIELD",44.48,-93.02,"MN",14.5582641068636,0,"  2","  0",-2,0
"461","USC00257070",2014-07-25,522440,"1510",2014-07-25,"1510","IOWA",19,"Heavy Rain",157,"POWESHIEK","DMX","",NA,"",41.75,-92.71,41.75,-92.71,0,3,"USD","RED CLOUD",40.0978,-98.5197,0.867695763986989,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",26.9125446456609,0,"  0","  0",0,0
"462","USC00257751",2014-07-25,522441,"1200",2014-07-25,"1200","IOWA",19,"Heavy Rain",81,"HANCOCK","DMX","",NA,"",43.1,-93.8,43.1,-93.8,0,3,"USD","SHELBY 3NE",41.2183,-97.3883,0.236538373694639,"KAXA","ALGONA",43.08,-94.27,"IA",38.2732062360369,2,"  0","  0",2,2
"463","USC00290426",2014-07-20,528460,"1344",2014-07-20,"1634","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1641,-156.7516,21.0564,-156.9061,0,3,"USD","ANTELOPE WELLS",31.3347,-108.53,39.3109413330605,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",20.4162596515935,0,"  0","  0",0,0
"464","USC00293775",2014-05-15,523699,"1900",2014-05-16,"2200","VIRGINIA",51,"Heavy Rain",41,"CHESTERFIELD","AKQ","",NA,"",37.3334,-77.6505,37.3334,-77.6505,0,3,"USD","HACHITA 1W",31.9194,-108.3442,2.08140401429259,"KPTB","PETERSBURG",37.18,-77.52,"VA",20.6227625831467,0,"  0","  3",0,-3
"465","USC00295937",2014-08-14,541983,"2300",2014-08-14,"0000","ARIZONA",4,"Heavy Rain",1,"APACHE","FGZ","",NA,"",34.47,-109.61,34.4391,-109.4513,0,3,"USD","MOSQUERO 1 NE",35.8022,-103.9439,3.62250854149136,"KSJN","ST. JOHNS AIR PARK",34.52,-109.38,"AZ",21.8234816209268,0,"  4","  2",-4,-2
"466","USC00295937",2014-08-19,541996,"0731",2014-08-19,"1531","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.3,-112.11,34.4195,-112.1484,0,3,"USD","MOSQUERO 1 NE",35.8022,-103.9439,3.62250854149136,"KPRC","PRESCOTT",34.65,-112.43,"AZ",48.7891325806219,0,"  0","  0",0,0
"467","USC00295960",2014-09-10,542768,"0600",2014-09-10,"2200","MICHIGAN",26,"Heavy Rain",71,"IRON","MQT","",NA,"",46,-88.16,46,-88.16,0,3,"USD","MTN PARK",32.9539,-105.8225,1.28014244510738,"KIMT","IRON MOUNTAIN",45.82,-88.12,"MI",20.2756128703116,0,"  0","  0",0,0
"468","USC00297867",2014-09-29,538319,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",1,"ALBANY","CYS","",NA,"",41.4042,-105.8928,41.4042,-105.8928,0,3,"USD","SAN JON",35.1086,-103.3283,13.0329615351873,"KLAR","LARAMIE",41.32,-105.68,"WY",20.0989591448848,0,"  1","  4",-1,-4
"469","USC00312719",2014-04-12,514485,"1753",2014-04-12,"2052","WISCONSIN",55,"Heavy Rain",139,"WINNEBAGO","GRB","",NA,"",44.1562,-88.5436,44.1562,-88.5436,0,3,"USD","ELIZABETH CITY",36.3097,-76.205,1.3444711699848,"KATW","APPLETON",44.27,-88.52,"WI",12.807339085114,0,"  0","  0",0,0
"470","USC00312719",2014-09-29,539257,"0132",2014-09-29,"0413","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5456,-158.1482,21.4455,-157.9546,0,3,"USD","ELIZABETH CITY",36.3097,-76.205,19.1990987932109,"PHHI","WHEELER AFB",21.48,-158.03,"HI",14.2540282322841,0,"  1","  0",-1,0
"471","USC00315996",2014-06-23,525385,"0100",2014-06-24,"2300","MICHIGAN",26,"Heavy Rain",103,"MARQUETTE","MQT","",NA,"",46.53,-87.57,46.53,-87.57,0,3,"USD","MURFREESBORO",36.4522,-77.0803,8.93309584906384,"KSAW","GWINN",46.35,-87.4,"MI",23.9075072079031,5,"  0","  2",5,3
"472","USC00317813",2014-08-06,525689,"0100",2014-08-06,"0100","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",42.2,-93.88,42.2,-93.88,0,3,"USD","SHALLOTTE AG",33.9283,-78.3894,5.14305368531094,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",16.880632218613,1,"  2","  0",-1,1
"473","USC00319440",2014-05-15,523734,"1900",2014-05-16,"2200","VIRGINIA",51,"Heavy Rain",183,"SUSSEX","AKQ","",NA,"",36.98,-77,36.98,-77,0,3,"USD","WILLIAMSTON 1 E",35.8528,-77.0306,17.9046931916975,"KAKQ","WAKEFIELD",36.98,-77,"VA",0,0,"  0","  2",0,-2
"474","USC00405358",2014-07-23,523517,"2210",2014-07-23,"2310","ARKANSAS",5,"Heavy Rain",125,"SALINE","LZK","",NA,"",34.57,-92.58,34.57,-92.58,0,3,"USD","LOBELVILLE",35.7522,-87.7958,6.85449322954511,"KLIT","LITTLE ROCK",34.73,-92.23,"AR",36.6679237759164,0,"  0","  0",0,0
"475","USC00410176",2014-09-27,538702,"1300",2014-09-30,"0459","FLORIDA",12,"Heavy Rain",103,"PINELLAS","TBW","",NA,"",27.753,-82.73,27.753,-82.73,0,3,"USD","ALPINE 7NW",30.3703,-103.7808,4.28668517817997,"KSPG","SAINT_PETERSBURG",27.77,-82.63,"FL",10.0307301194467,3,"  4","  4",-1,-1
"476","USC00410345",2014-06-01,509710,"1750",2014-06-01,"1950","IOWA",19,"Heavy Rain",109,"KOSSUTH","DMX","",NA,"",43.16,-94.36,43.16,-94.36,0,3,"USD","ARMSTRONG 4SE",26.8339,-97.7078,0,"KAXA","ALGONA",43.08,-94.27,"IA",11.5233606672948,0,"  3","  2",-3,-2
"477","USC00410394",2014-06-19,517277,"1745",2014-06-19,"1745","MINNESOTA",27,"Heavy Rain",19,"CARVER","MPX","",NA,"",44.82,-93.61,44.82,-93.61,0,3,"USD","ASPERMONT",33.1525,-100.2333,0.41431695353751,"KFCM","MINNEAPOLIS",44.83,-93.45,"MN",12.681721388449,0,"  1","  0",-1,0
"478","USC00413060",2014-08-23,536135,"1224",2014-08-23,"0024","MICHIGAN",26,"Heavy Rain",3,"ALGER","MQT","",NA,"",45.69,-87.11,45.69,-87.11,0,3,"USD","FALCON DAM",26.5581,-99.1372,17.5966141934853,"KESC","ESCANABA",45.75,-87.05,"MI",8.14594404104398,0,"  4","  0",-4,0
"479","USC00413214",2014-04-12,500523,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.46,-93.4,41.46,-93.4,0,3,"USD","FLOYDADA",33.985,-101.3339,0.662129982129852,"KDSM","DES MOINES",41.53,-93.65,"IA",22.2538190707026,0,"  0","  0",0,0
"480","USC00414704",2014-09-08,543450,"1000",2014-09-09,"1200","VIRGINIA",51,"Heavy Rain",175,"SOUTHAMPTON","AKQ","",NA,"",36.9,-76.88,36.9,-76.88,0,3,"USD","KATY CITY",29.8025,-95.8197,1.34308952852835,"KAKQ","WAKEFIELD",36.98,-77,"VA",13.9033876541224,4,"  3","  1",1,3
"481","USC00415183",2014-04-12,500606,"1300",2014-04-14,"1300","IOWA",19,"Heavy Rain",39,"CLARKE","DMX","",NA,"",41,-94,41,-94,0,3,"USD","LEVELLAND",33.55,-102.3758,3.14856953059988,"KCSQ","CRESTON",41.02,-94.37,"IA",31.1600371612147,0,"  0","  0",0,0
"482","USC00417206",2014-04-12,500522,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",157,"POWESHIEK","DMX","",NA,"",41.71,-92.76,41.71,-92.76,0,3,"USD","POST",33.1986,-101.3744,2.1328648954845,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",21.8681761235214,0,"  0","  0",0,0
"483","USC00417663",2014-04-12,500524,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",175,"UNION","DMX","",NA,"",41.13,-94.06,41.13,-94.06,0,3,"USD","ROARING SPRINGS",33.8983,-100.8603,0.969241098667094,"KCSQ","CRESTON",41.02,-94.37,"IA",28.7524608137459,0,"  0","  0",0,0
"484","USC00441606",2014-06-01,517571,"1800",2014-06-01,"2330","IOWA",19,"Heavy Rain",35,"CHEROKEE","FSD","",NA,"",42.75,-95.55,42.75,-95.55,0,3,"USD","CHASE CITY",36.7775,-78.4756,8.0882298443674,"KSLB","STORM_LAKE",42.6,-95.23,"IA",31.0600413814452,0,"  3","  3",-3,-3
"485","USC00441606",2014-08-13,528109,"0300",2014-08-13,"0330","NEW MEXICO",35,"Heavy Rain",1,"BERNALILLO","ABQ","",NA,"",35.1084,-106.6024,35.1084,-106.6024,0,3,"USD","CHASE CITY",36.7775,-78.4756,3.38473241417077,"KABQ","ALBUQUERQUE",35.05,-106.62,"NM",6.69585531744467,0,"  1","  1",-1,-1
"486","USC00442400",2014-06-17,515876,"0400",2014-06-18,"0900","MINNESOTA",27,"Heavy Rain",13,"BLUE EARTH","MPX","",NA,"",44.15,-94.02,44.15,-94.02,0,3,"USD","DISPUTANTA",37.1122,-77.2017,2.65497929568402,"KMKT","MANKATO",44.22,-93.92,"MN",11.1554250170702,0,"  0","  1",0,-1
"487","USC00443565",2014-09-27,538704,"1300",2014-09-30,"0459","FLORIDA",12,"Heavy Rain",103,"PINELLAS","TBW","",NA,"",27.947,-82.76,27.947,-82.76,0,3,"USD","GREENBAY 3 NE",37.1756,-78.2786,14.0660638856117,"KPIE","ST PETERSBURG",27.92,-82.68,"FL",8.42253177137509,0,"  4","  4",-4,-4
"488","USC00467552",2014-08-23,529407,"1200",2014-08-23,"1200","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.58,-93.8,41.58,-93.8,0,3,"USD","RIPLEY",38.8172,-81.7119,7.46455650336264,"KDSM","DES MOINES",41.53,-93.65,"IA",13.6789797455741,1,"  2","  4",-1,-3
"489","USC00470045",2014-09-29,538328,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.18,-104.07,41.18,-104.07,0,3,"USD","AFTON",42.6475,-89.0644,1.25310358831127,"KIBM","KIMBALL MUNI AP",41.19,-103.68,"NE",32.6922094351824,0,"  0","  0",0,0
"490","USC00470382",2014-07-23,523480,"2218",2014-07-23,"2253","ARKANSAS",5,"Heavy Rain",119,"PULASKI","LZK","",NA,"",34.7258,-92.2359,34.7258,-92.2359,0,3,"USD","AUGUSTA RS",44.6825,-91.1358,13.2021174432553,"KLIT","LITTLE ROCK",34.73,-92.23,"AR",0.714120686496658,0,"  0","  0",0,0
"491","USC00470516",2014-07-07,526341,"2300",2014-07-07,"2320","NEBRASKA",31,"Heavy Rain",17,"BROWN","LBF","",NA,"",42.21,-100.02,42.21,-100.02,0,3,"USD","BARABOO",43.4583,-89.7269,2.61475405528956,"KANW","AINSWORTH",42.58,-99.98,"NE",41.3192749950614,0,"  0","  0",0,0
"492","USC00470855",2014-09-29,538331,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.2595,-105.0915,41.2595,-105.0915,0,3,"USD","BLACK RIVER FALLS SWG",44.2903,-90.8539,1.12236445285798,"KCYS","CHEYENNE",41.15,-104.82,"WY",25.7998860565748,0,"  0","  0",0,0
"493","USC00470855",2014-09-29,538331,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.2595,-105.0915,41.2595,-105.0915,0,3,"USD","BLACK RIVER FALLS SWG",44.2903,-90.8539,1.12236445285798,"KCYS","CHEYENNE",41.15,-104.82,"WY",25.7998860565748,0,"  0","  0",0,0
"494","USC00470855",2014-09-29,538332,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.1566,-104.8733,41.1566,-104.8733,0,3,"USD","BLACK RIVER FALLS SWG",44.2903,-90.8539,21.4307297619833,"KCYS","CHEYENNE",41.15,-104.82,"WY",4.52751957015359,0,"  0","  0",0,0
"495","USC00470855",2014-09-29,538332,"1400",2014-09-30,"1400","WYOMING",56,"Heavy Rain",21,"LARAMIE","CYS","",NA,"",41.1566,-104.8733,41.1566,-104.8733,0,3,"USD","BLACK RIVER FALLS SWG",44.2903,-90.8539,21.4307297619833,"KCYS","CHEYENNE",41.15,-104.82,"WY",4.52751957015359,0,"  0","  0",0,0
