"","EVENTS.begin_date","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.ID","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","GHCND.prcp_cat","NA","NA","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km"
"366",NA,2015-07-09,NA,"2229",2015-07-09,"2229","MISSOURI",29,"Heavy Rain",145,"NEWTON","SGF","",NA,"",36.91,-94.42,36.91,-94.42,0,3,"USD","CLINTONVILLE",44.6228,-88.7483,0.339173618582647,"KJLN","JOPLIN",37.17,-94.5,"MO",29.8032287378316,0,"  5","  0",0,0,0,0,0,0
"367",NA,2015-09-05,NA,"0142",2015-09-05,"0543","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.7293,-156.0522,19.5994,-155.9566,0,3,"USD","GENOA DAM 8",43.5706,-91.2294,16.9130474865353,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",10.3855831884148,1,"  2","  4",0,0,0,0,0,0
"368",NA,2015-12-28,NA,"2125",2015-12-28,"2125","ILLINOIS",17,"Heavy Rain",55,"FRANKLIN","PAH","",NA,"",37.92,-88.77,37.92,-88.77,0,3,"USD","LYNXVILLE DAM 9",43.2117,-91.0986,13.1504071480214,"KHSB","HARRISBURG-RALEIGH",37.81,-88.55,"IL",22.8855808423312,0,"  4","  6",0,0,0,0,0,0
"369",NA,2015-09-21,NA,"1900",2015-09-21,"1900","ARIZONA",4,"Heavy Rain",19,"PIMA","TWC","",NA,"",31.8923,-110.9868,31.8923,-110.9868,4,3,"USD","NEILLSVILLE 3ESE",44.5378,-90.535,8.26888696160203,"KTUS","TUCSON",32.12,-110.93,"AZ",25.9083379876464,0,"  3","  0",0,0,0,0,0,0
"370",NA,2015-05-22,NA,"0600",2015-05-23,"1200","NEW MEXICO",35,"Heavy Rain",41,"ROOSEVELT","ABQ","",NA,"",34.5368,-103.93,34.5368,-103.93,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,1.80142571790142,"KCVS","CANNON AFB",34.38,-103.32,"NM",58.6476890626177,2,"  2","  1",0,0,0,0,0,0
"371",NA,2015-06-26,NA,"0627",2015-06-26,"0627","KENTUCKY",21,"Heavy Rain",93,"HARDIN","LMK","",NA,"",37.75,-85.97,37.75,-85.97,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,2.86552121243375,"KFTK","FORT KNOX",37.9,-85.97,"KY",16.6979236189907,2,"  0","  4",0,0,0,0,0,0
"372",NA,2015-07-06,NA,"0800",2015-07-06,"1200","WISCONSIN",55,"Heavy Rain",93,"PIERCE","MPX","",NA,"",44.84,-92.63,44.84,-92.63,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,1.90197545762199,"KRGK","RED WING",44.58,-92.48,"MN",31.2813316725362,0,"  0","  1",0,0,0,0,0,0
"373",NA,2015-08-04,NA,"1300",2015-08-05,"1300","KANSAS",20,"Heavy Rain",123,"MITCHELL","GID","",NA,"",39.51,-98.41,39.25,-98.12,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,6.39559771682389,"KCNK","CONCORDIA",39.55,-97.65,"KS",65.4049755715636,0,"  0","  0",0,0,0,0,0,0
"374",NA,2015-06-02,NA,"1840",2015-06-02,"2000","VIRGINIA",51,"Heavy Rain",95,"JAMES CITY","AKQ","",NA,"",37.2222,-76.7128,37.2222,-76.7128,0,3,"USD","HAMAKUAPOKO 485",20.9233,-156.3403,2.38315406769235,"KJGG","WILLIAMSBURG",37.24,-76.72,"VA",2.08171404900013,3,"  0","  2",0,0,0,0,0,0
"375",NA,2015-07-06,NA,"0800",2015-07-06,"1300","WISCONSIN",55,"Heavy Rain",109,"ST. CROIX","MPX","",NA,"",44.88,-92.64,44.88,-92.64,0,3,"USD","HAMAKUAPOKO 485",20.9233,-156.3403,2.17380617548966,"KRNH","NEW RICHMOND",45.17,-92.53,"WI",33.4226770303851,0,"  0","  1",0,0,0,0,0,0
"376",NA,2015-08-28,NA,"0730",2015-08-28,"2100","IOWA",19,"Heavy Rain",73,"GREENE","DMX","",NA,"",42.16,-94.26,42.16,-94.26,0,3,"USD","HAMAKUAPOKO 485",20.9233,-156.3403,1.48049224857104,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",36.0078395787828,0,"  0","  0",0,0,0,0,0,0
"377",NA,2015-03-21,NA,"1600",2015-03-21,"1700","TEXAS",48,"Heavy Rain",167,"GALVESTON","HGX","",NA,"",29.3682,-94.9715,29.3682,-94.9715,0,3,"USD","HANA AP 355",20.7947,-156.0153,4.34133615971541,"KGLS","GALVESTON",29.27,-94.87,"TX",14.7157523049738,2,"  1","  5",0,0,0,0,0,0
"378",NA,2015-05-06,NA,"1200",2015-05-07,"1200","NEBRASKA",31,"Heavy Rain",129,"NUCKOLLS","GID","",NA,"",40.03,-98.07,40.03,-98.07,0,3,"USD","HAWI 168",20.2403,-155.8389,3.82957822924989,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",43.0055414582604,2,"  4","  4",0,0,0,0,0,0
"379",NA,2015-07-15,NA,"0800",2015-07-15,"0900","PENNSYLVANIA",42,"Heavy Rain",45,"DELAWARE","PHI","",NA,"",39.9741,-75.3409,39.9741,-75.3409,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,0.778210531066686,"KPHL","PHILADELPHIA",39.88,-75.25,"PA",13.0362587581921,0,"  1","  2",0,0,0,0,0,0
"380",NA,2015-07-28,NA,"1515",2015-07-28,"0415","IOWA",19,"Heavy Rain",157,"POWESHIEK","DMX","",NA,"",41.53,-92.6,41.53,-92.6,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,5.15245866681222,"KPEA","PELLA MUNI AP",41.4,-92.95,"IA",32.586120937398,0,"  1","  0",0,0,0,0,0,0
"381",NA,2015-07-28,NA,"1515",2015-07-28,"0415","IOWA",19,"Heavy Rain",157,"POWESHIEK","DMX","",NA,"",41.53,-92.6,41.53,-92.6,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,5.15245866681222,"KPEA","PELLA MUNI AP",41.4,-92.95,"IA",32.586120937398,0,"  1","  0",0,0,0,0,0,0
"382",NA,2015-07-28,NA,"2100",2015-07-28,"0310","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.49,-93.76,41.49,-93.76,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,2.07730670155515,"KDSM","DES MOINES",41.53,-93.65,"IA",10.1936149031992,0,"  1","  0",0,0,0,0,0,0
"383",NA,2015-07-28,NA,"2100",2015-07-28,"0310","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.49,-93.76,41.49,-93.76,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,2.07730670155515,"KDSM","DES MOINES",41.53,-93.65,"IA",10.1936149031992,0,"  1","  0",0,0,0,0,0,0
"384",NA,2015-09-06,NA,"2315",2015-09-07,"0730","WISCONSIN",55,"Heavy Rain",97,"PORTAGE","GRB","",NA,"",44.5225,-89.5297,44.5225,-89.5297,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,2.46861253662692,"KSTE","STEVENS POINT",44.55,-89.53,"WI",3.0613785493169,0,"  1","  0",0,0,0,0,0,0
"385",NA,2015-07-28,NA,"2345",2015-07-28,"0115","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.69,-93.8,41.69,-93.8,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,2.51268834205071,"KIKV","ANKENY",41.69,-93.57,"IA",19.1195046317689,0,"  1","  0",0,0,0,0,0,0
"386",NA,2015-07-28,NA,"2345",2015-07-28,"0115","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.69,-93.8,41.69,-93.8,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,2.51268834205071,"KIKV","ANKENY",41.69,-93.57,"IA",19.1195046317689,0,"  1","  0",0,0,0,0,0,0
"387",NA,2015-07-28,NA,"2200",2015-07-28,"0050","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.32,-93.1,41.32,-93.1,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,2.29904007164263,"KOXV","KNOXVILLE",41.3,-93.12,"IA",2.7845227823296,0,"  1","  0",0,0,0,0,0,0
"388",NA,2015-07-28,NA,"2200",2015-07-28,"0050","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.32,-93.1,41.32,-93.1,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,2.29904007164263,"KOXV","KNOXVILLE",41.3,-93.12,"IA",2.7845227823296,0,"  1","  0",0,0,0,0,0,0
"389",NA,2015-02-22,NA,"0500",2015-02-23,"2100","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.2406,-112.9164,34.85,-111.78,0,3,"USD","KAPAKA FARM 904.1",21.6031,-157.9022,2.42501997313059,"KPRC","PRESCOTT",34.65,-112.43,"AZ",63.8028611555925,0,"  0","  0",0,0,0,0,0,0
"390",NA,2015-05-06,NA,"1200",2015-05-07,"1200","NEBRASKA",31,"Heavy Rain",169,"THAYER","GID","",NA,"",40.3,-97.6321,40.3,-97.6321,0,3,"USD","KAPAPALA RCH 36",19.2753,-155.4514,4.84605912183367,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",17.0770164865964,0,"  4","  4",0,0,0,0,0,0
"391",NA,2015-08-08,NA,"1200",2015-08-09,"1200","IOWA",19,"Heavy Rain",83,"HARDIN","DMX","",NA,"",42.31,-93.3,42.31,-93.3,0,3,"USD","KEAHUA 410",20.8611,-156.3828,2.1761286034933,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",38.4366701116812,0,"  0","  0",0,0,0,0,0,0
"392",NA,2015-12-25,NA,"0415",2015-12-26,"0600","ALABAMA",1,"Heavy Rain",43,"CULLMAN","HUN","",NA,"",34.2835,-86.9144,34.2835,-86.9144,0,3,"USD","KEAHUA 410",20.8611,-156.3828,2.52089004932124,"K3A1","FOLSOM FIELD ARPT",34.27,-86.86,"AL",5.22484491826546,0,"  2","  1",0,0,0,0,0,0
"393",NA,2015-08-08,NA,"1400",2015-08-09,"1400","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",42.02,-93.87,42.02,-93.87,0,3,"USD","KIHEI 311",20.7911,-156.4422,5.5512684927448,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",3.7265646522554,0,"  1","  0",0,0,0,0,0,0
"394",NA,2015-03-04,NA,"1400",2015-03-04,"1600","MISSOURI",29,"Heavy Rain",207,"STODDARD","PAH","",NA,"",36.95,-90.18,36.95,-90.18,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,2.23733409326902,"KPOF","POPLAR BLUFF",36.77,-90.32,"MO",23.6005775009957,1,"  3","  4",0,0,0,0,0,0
"395",NA,2015-06-19,NA,"1439",2015-06-19,"1439","MISSOURI",29,"Heavy Rain",229,"WRIGHT","SGF","",NA,"",37.32,-92.6,37.32,-92.6,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,2.26555621340055,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",62.202999095209,1,"  4","  0",0,0,0,0,0,0
"396",NA,2015-06-24,NA,"1200",2015-06-25,"1200","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.21,-93.34,41.21,-93.34,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,3.78864255916292,"KCNC","CHARITON",41.03,-93.37,"IA",20.1948281829014,1,"  0","  4",0,0,0,0,0,0
"397",NA,2015-08-08,NA,"1353",2015-08-09,"1353","IOWA",19,"Heavy Rain",99,"JASPER","DMX","",NA,"",41.69,-93.07,41.69,-93.07,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,3.79456428074127,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",4.30321690819321,0,"  0","  0",0,0,0,0,0,0
"398",NA,2015-08-18,NA,"0930",2015-08-18,"0236","IOWA",19,"Heavy Rain",99,"JASPER","DMX","",NA,"",41.6,-93.23,41.6,-93.23,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.66986986768925,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",19.6093661727076,0,"  0","  2",0,0,0,0,0,0
"399",NA,2015-08-27,NA,"0300",2015-08-28,"1800","IOWA",19,"Heavy Rain",151,"POCAHONTAS","DMX","",NA,"",42.74,-94.67,42.74,-94.67,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.46840415322816,"KFOD","FT DODGE",42.55,-94.18,"IA",45.3559397062121,1,"  0","  0",0,0,0,0,0,0
"400",NA,2015-12-13,NA,"0900",2015-12-14,"1500","WISCONSIN",55,"Heavy Rain",1,"ADAMS","ARX","",NA,"",44.12,-89.9298,44.12,-89.9298,0,3,"USD","KONA VILLAGE 93.8",19.8186,-155.9892,6.07729638685656,"KISW","WISCONSIN R.",44.37,-89.83,"WI",28.9454691789881,0,"  0","  2",0,0,0,0,0,0
"401",NA,2015-12-13,NA,"0900",2015-12-14,"1500","WISCONSIN",55,"Heavy Rain",63,"LA CROSSE","ARX","",NA,"",43.88,-91.25,43.88,-91.25,0,3,"USD","KULA BRANCH STN 324.5",20.7583,-156.3211,3.66530062901151,"KLSE","LA CROSSE",43.87,-91.25,"WI",1.11319490793337,0,"  0","  2",0,0,0,0,0,0
"402",NA,2015-08-04,NA,"2000",2015-08-05,"1200","KANSAS",20,"Heavy Rain",89,"JEWELL","GID","",NA,"",39.66,-98.35,39.66,-98.35,0,3,"USD","LALAMILO FLD OF 191.1",20.0131,-155.6686,3.2981285158192,"KCNK","CONCORDIA",39.55,-97.65,"KS",61.2727267911136,1,"  0","  0",0,0,0,0,0,0
"403",NA,2015-09-03,NA,"0046",2015-09-03,"0254","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.2524,-155.8521,20.0667,-155.4565,0,3,"USD","LALAMILO FLD OF 191.1",20.0131,-155.6686,4.35849563483511,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",61.3503730535547,0,"  3","  4",0,0,0,0,0,0
"404",NA,2015-09-06,NA,"0000",2015-09-06,"0500","WISCONSIN",55,"Heavy Rain",141,"WOOD","GRB","",NA,"",44.32,-89.9,44.32,-89.9,0,3,"USD","LALAMILO FLD OF 191.1",20.0131,-155.6686,6.94581877001937,"KISW","WISCONSIN R.",44.37,-89.83,"WI",7.87620656522247,0,"  1","  1",0,0,0,0,0,0
"405",NA,2015-09-09,NA,"2200",2015-09-09,"0010","PENNSYLVANIA",42,"Heavy Rain",7,"BEAVER","PBZ","",NA,"",40.63,-80.3,40.63,-80.3,0,3,"USD","LALAMILO FLD OF 191.1",20.0131,-155.6686,3.99342398841805,"KPIT","PITTSBURGH",40.5,-80.22,"PA",15.9747978261742,0,"  0","  0",0,0,0,0,0,0
"406",NA,2015-05-06,NA,"1200",2015-05-07,"1200","NEBRASKA",31,"Heavy Rain",169,"THAYER","GID","",NA,"",40,-97.77,40,-97.77,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.7260005302018,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",22.6696569847048,3,"  4","  4",0,0,0,0,0,0
"407",NA,2015-06-01,NA,"2000",2015-06-01,"2130","NEW JERSEY",34,"Heavy Rain",9,"CAPE MAY","PHI","",NA,"",39.28,-74.58,39.28,-74.58,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,5.46802802605319,"KACY","ATLANTIC CITY",39.45,-74.57,"NJ",18.9438731297529,2,"  0","  3",0,0,0,0,0,0
"408",NA,2015-06-14,NA,"0056",2015-06-14,"0324","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4422,-158.1805,21.3317,-158.0802,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,5.91513105070152,"PHHI","WHEELER AFB",21.48,-158.03,"HI",16.1498128793096,0,"  0","  3",0,0,0,0,0,0
"409",NA,2015-06-24,NA,"1627",2015-06-25,"1627","IOWA",19,"Heavy Rain",99,"JASPER","DMX","",NA,"",41.76,-93.07,41.76,-93.07,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.32316099962533,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",9.82693491826889,4,"  0","  4",0,0,0,0,0,0
"410",NA,2015-07-05,NA,"0500",2015-07-06,"1425","IOWA",19,"Heavy Rain",127,"MARSHALL","DMX","",NA,"",42.02,-93.17,42.02,-93.17,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,0.842921659234904,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",22.961501340422,0,"  0","  0",0,0,0,0,0,0
"411",NA,2015-07-18,NA,"2251",2015-07-18,"2251","VIRGINIA",51,"Heavy Rain",710,"NORFOLK (C)","AKQ","",NA,"",36.9,-76.2,36.9,-76.2,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,3.17054357731474,"KORF","NORFOLK",36.9,-76.2,"VA",0,2,"  0","  0",0,0,0,0,0,0
"412",NA,2015-08-10,NA,"1930",2015-08-10,"2030","OHIO",39,"Heavy Rain",89,"LICKING","ILN","",NA,"",40.15,-82.69,40.15,-82.69,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,3.10345021423313,"KCMH","COLUMBUS",40,-82.88,"OH",23.2542542958703,1,"  0","  1",0,0,0,0,0,0
"413",NA,2015-08-17,NA,"0300",2015-08-17,"0300","MISSISSIPPI",28,"Heavy Rain",159,"WINSTON","JAN","",NA,"",33.23,-88.93,33.23,-88.93,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,2.29853899196205,"KGTR","COLUMBUS",33.45,-88.58,"MS",40.733880381713,0,"  0","  0",0,0,0,0,0,0
"414",NA,2015-09-04,NA,"1650",2015-09-05,"0550","SOUTH CAROLINA",45,"Heavy Rain",63,"LEXINGTON","CAE","",NA,"",34.05,-81.22,34.05,-81.22,4,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.42890844425513,"KCAE","COLUMBIA",33.95,-81.12,"SC",14.4599812057166,2,"  0","  3",0,0,0,0,0,0
"415",NA,2015-12-13,NA,"0900",2015-12-14,"1600","WISCONSIN",55,"Heavy Rain",123,"VERNON","ARX","",NA,"",43.5445,-90.8616,43.5445,-90.8616,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,4.26286414855188,"KOVS","BOSCOBEL",43.15,-90.68,"WI",46.3107866009803,0,"  0","  2",0,0,0,0,0,0
"416",NA,2015-12-28,NA,"0055",2015-12-28,"0055","MISSOURI",29,"Heavy Rain",67,"DOUGLAS","SGF","",NA,"",36.95,-92.66,36.95,-92.66,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,1.33992192194591,"KBPK","BAXTER CO. ARPT.",36.37,-92.46,"AR",66.9899134957143,0,"  6","  6",0,0,0,0,0,0
"417",NA,2015-12-28,NA,"0055",2015-12-28,"0055","MISSOURI",29,"Heavy Rain",67,"DOUGLAS","SGF","",NA,"",36.95,-92.66,36.95,-92.66,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,1.33992192194591,"KBPK","BAXTER CO. ARPT.",36.37,-92.46,"AR",66.9899134957143,0,"  6","  6",0,0,0,0,0,0
"418",NA,2015-12-28,NA,"1500",2015-12-28,"1500","MISSOURI",29,"Heavy Rain",105,"LACLEDE","SGF","",NA,"",37.66,-92.64,37.66,-92.64,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,3.47357913107677,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",44.3032303148563,0,"  6","  6",0,0,0,0,0,0
"419",NA,2015-12-28,NA,"1500",2015-12-28,"1500","MISSOURI",29,"Heavy Rain",105,"LACLEDE","SGF","",NA,"",37.66,-92.64,37.66,-92.64,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,3.47357913107677,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",44.3032303148563,0,"  6","  6",0,0,0,0,0,0
"420",NA,2015-07-05,NA,"1800",2015-07-06,"1800","IOWA",19,"Heavy Rain",127,"MARSHALL","DMX","",NA,"",42.11,-92.92,42.11,-92.92,0,3,"USD","MAKAHA CTRY CLUB 800.3",21.4783,-158.1964,0.949347539984698,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",0,0,"  0","  0",0,0,0,0,0,0
"421",NA,2015-09-06,NA,"0030",2015-09-06,"0153","IOWA",19,"Heavy Rain",73,"GREENE","DMX","",NA,"",42.03,-94.24,42.03,-94.24,0,3,"USD","MAKAHA CTRY CLUB 800.3",21.4783,-158.1964,1.3622492728503,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",32.3197943228724,0,"  0","  1",0,0,0,0,0,0
"422",NA,2015-05-27,NA,"1300",2015-05-27,"1540","ARKANSAS",5,"Heavy Rain",41,"DESHA","LZK","",NA,"",33.77,-91.28,33.77,-91.28,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,3.17172857474116,"KGLH","GREENVILLE",33.48,-90.98,"MS",42.6081279889566,0,"  6","  4",0,0,0,0,0,0
"423",NA,2015-07-30,NA,"1800",2015-07-30,"1900","PENNSYLVANIA",42,"Heavy Rain",77,"LEHIGH","PHI","",NA,"",40.635,-75.4873,40.635,-75.4873,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,1.78449829754293,"KABE","ALLENTOWN",40.65,-75.43,"PA",5.11995394392447,0,"  0","  0",0,0,0,0,0,0
"424",NA,2015-08-05,NA,"1300",2015-08-05,"1800","KENTUCKY",21,"Heavy Rain",221,"TRIGG","PAH","",NA,"",36.87,-87.82,36.78,-87.73,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,5.02024592085039,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",36.1928871544531,1,"  0","  0",0,0,0,0,0,0
"425",NA,2015-05-11,NA,"0600",2015-05-11,"0900","ARKANSAS",5,"Heavy Rain",51,"GARLAND","LZK","",NA,"",34.48,-93.1,34.48,-93.1,0,3,"USD","PAAUHAU MAUKA 217.2",20.07,-155.4444,1.66710554480308,"KHOT","HOT SPRINGS",34.48,-93.1,"AR",0,2,"  4","  4",0,0,0,0,0,0
"426",NA,2015-06-08,NA,"1000",2015-06-08,"1600","ILLINOIS",17,"Heavy Rain",145,"PERRY","PAH","",NA,"",38.02,-89.23,38.02,-89.23,0,3,"USD","PAIA 406",20.8964,-156.3792,1.01208711675287,"KMDH","CARBONDALE",37.78,-89.25,"IL",26.7743764909947,0,"  0","  3",0,0,0,0,0,0
"427",NA,2015-07-27,NA,"1700",2015-07-27,"2230","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.59,-93.83,41.59,-93.83,0,3,"USD","PAIA 406",20.8964,-156.3792,2.3660572186324,"KDSM","DES MOINES",41.53,-93.65,"IA",16.4137146979464,0,"  2","  3",0,0,0,0,0,0
"428",NA,2015-08-27,NA,"0500",2015-08-28,"1801","IOWA",19,"Heavy Rain",187,"WEBSTER","DMX","",NA,"",42.37,-93.98,42.37,-93.98,0,3,"USD","PALEHUA CORRAL 731.1",21.3703,-158.0933,2.19884949071451,"KEBS","WEBSTER CITY",42.43,-93.87,"IA",11.2417938083321,0,"  0","  0",0,0,0,0,0,0
"429",NA,2015-09-04,NA,"2216",2015-09-04,"0130","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6511,-158.0445,21.341,-158.0603,0,3,"USD","PAPAIKOU MAUKA NO.2 140.4",19.7922,-155.1142,0.204479377916249,"PHHI","WHEELER AFB",21.48,-158.03,"HI",19.1058281603452,1,"  3","  3",0,0,0,0,0,0
"430",NA,2015-05-29,NA,"0020",2015-05-29,"0130","WASHINGTON",53,"Heavy Rain",17,"DOUGLAS","OTX","",NA,"",48.0083,-119.678,48.0083,-119.678,5,3,"USD","POAMOHO EXP FM 855.2",21.5383,-158.0892,5.81729197983167,"KOMK","OMAK",48.46,-119.52,"WA",51.6297436717905,2,"  1","  1",0,0,0,0,0,0
"431",NA,2015-06-14,NA,"1200",2015-06-15,"1200","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.7,-93.47,41.7,-93.47,0,3,"USD","POAMOHO EXP FM 855.2",21.5383,-158.0892,5.89598235261688,"KIKV","ANKENY",41.69,-93.57,"IA",8.38639401291022,0,"  1","  4",0,0,0,0,0,0
"432",NA,2015-07-07,NA,"1315",2015-07-07,"2115","INDIANA",18,"Heavy Rain",163,"VANDERBURGH","PAH","",NA,"",37.9698,-87.537,37.9698,-87.537,0,3,"USD","POAMOHO EXP FM 855.2",21.5383,-158.0892,6.52238748241569,"KEVV","EVANSVILLE",38.05,-87.53,"IN",8.94890930577779,1,"  0","  0",0,0,0,0,0,0
"433",NA,2015-03-01,NA,"0700",2015-03-02,"0100","ARIZONA",4,"Heavy Rain",7,"GILA","FGZ","",NA,"",34.25,-111.35,34.4229,-111.4371,0,3,"USD","PONOHOLO RANCH       178.11",20.1494,-155.8122,3.11641353197107,"KSDL","SCOTTSDALE",33.62,-111.92,"AZ",87.6912563097725,0,"  0","  4",0,0,0,0,0,0
"434",NA,2015-05-06,NA,"1200",2015-05-07,"1200","NEBRASKA",31,"Heavy Rain",129,"NUCKOLLS","GID","",NA,"",40.02,-97.8544,40.02,-97.8544,0,3,"USD","PONOHOLO RANCH       178.11",20.1494,-155.8122,4.75485177584968,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",26.7678999460777,0,"  4","  4",0,0,0,0,0,0
"435",NA,2015-09-07,NA,"0730",2015-09-07,"1200","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.73,-92.87,40.73,-92.87,0,3,"USD","PONOHOLO RANCH       178.11",20.1494,-155.8122,2.49003085746986,"KCNC","CHARITON",41.03,-93.37,"IA",53.7240292656903,1,"  0","  0",0,0,0,0,0,0
"436",NA,2015-05-06,NA,"1200",2015-05-07,"1200","NEBRASKA",31,"Heavy Rain",59,"FILLMORE","GID","",NA,"",40.41,-97.37,40.41,-97.37,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,3.18537156017822,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",34.4495585335896,0,"  4","  4",0,0,0,0,0,0
"437",NA,2015-06-15,NA,"0058",2015-06-15,"0244","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4864,-158.1935,21.3285,-158.0788,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,1.95879674724985,"PHHI","WHEELER AFB",21.48,-158.03,"HI",16.9512179553059,2,"  0","  3",0,0,0,0,0,0
"438",NA,2015-08-27,NA,"0430",2015-08-28,"1800","IOWA",19,"Heavy Rain",25,"CALHOUN","DMX","",NA,"",42.4,-94.63,42.4,-94.63,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,1.44495863772607,"KFOD","FT DODGE",42.55,-94.18,"IA",40.5456787490286,1,"  0","  0",0,0,0,0,0,0
"439",NA,2015-09-23,NA,"0630",2015-09-23,"0630","SOUTH DAKOTA",46,"Heavy Rain",9,"BON HOMME","FSD","",NA,"",42.99,-97.86,42.99,-97.86,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,3.16920860377337,"KYKN","YANKTON",42.92,-97.38,"SD",39.8760121388314,0,"  1","  0",0,0,0,0,0,0
